,behavior,brainarea,cluster,date,depth,ephys,info,isiViolations,nSpikes,sessiontype,subject,tetrode
147,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,5.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,2.23863789919,22202.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
148,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,6.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,0.140763434628,24155.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
149,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,1.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,15.1515151515,67.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
150,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,2.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,1.90217391304,36433.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
151,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,3.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,34.9964862966,2847.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
152,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,4.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,12.4269005848,7525.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
153,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,5.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,6.27020038785,3095.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
154,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,6.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,5.41384695471,11527.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
155,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,1.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,37.9310344828,30.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,8.0
156,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,2.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,4.45906432749,4105.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,8.0
157,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,3.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,41.9117647059,1225.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,8.0
158,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,4.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,29.868833761,7015.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,8.0
159,"[None, 'band023_am_tuning_curve_20170322l.h5', 'band023_am_tuning_curve_20170322m.h5', 'band023_bandwidth_am_20170322n.h5', 'band023_bandwidth_am_20170322o.h5', 'band023_bandwidth_am_20170322p.h5', 'band023_am_tuning_curve_20170322q.h5']",right_thalamus,5.0,2017-03-22,3540.0,"['2017-03-22_12-18-22', '2017-03-22_12-21-32', '2017-03-22_12-33-05', '2017-03-22_12-39-51', '2017-03-22_12-59-40', '2017-03-22_13-20-06', '2017-03-22_13-40-07']",middleDiD,18.0234624956,2814.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,8.0
160,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,1.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,,1.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
161,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,2.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.846432889964,828.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
162,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,3.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.583562976171,6170.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
163,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,4.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.437625224085,18967.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
164,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,5.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,1.26931567329,1813.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
165,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,6.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.409836065574,1221.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,2.0
166,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,1.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.0,21.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,3.0
167,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,2.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.483214649034,3933.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,3.0
168,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,3.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.527240773286,570.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,3.0
169,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,4.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.236406619385,424.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,3.0
170,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,5.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.0,168.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,3.0
171,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,1.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.0,6.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
172,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,2.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,11.3075905209,8314.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
173,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,3.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,1.64100486224,4937.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
174,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,4.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,16.6726169225,2802.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
175,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,5.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,21.4662756598,20461.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
176,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,6.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,3.07477288609,1432.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,4.0
177,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,1.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.0,14.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,5.0
178,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,2.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.344036697248,873.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,5.0
179,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,3.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.192492781521,1040.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,5.0
180,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,4.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.156494522692,640.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,5.0
181,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,5.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.404858299595,495.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,5.0
182,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,1.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.0,10.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
183,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,2.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.0363636363636,2751.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
184,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,3.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,4.17015447835,13142.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
185,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,4.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.493197278912,5881.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
186,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,5.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,0.400534045394,4495.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
187,"[None, 'band023_am_tuning_curve_20170323a.h5', 'band023_am_tuning_curve_20170323b.h5', 'band023_bandwidth_am_20170323c.h5', 'band023_bandwidth_am_20170323d.h5', 'band023_am_tuning_curve_20170323e.h5']",right_thalamus,6.0,2017-03-23,3300.0,"['2017-03-23_10-13-11', '2017-03-23_10-17-10', '2017-03-23_10-27-50', '2017-03-23_10-34-32', '2017-03-23_10-54-47', '2017-03-23_11-13-06']",posteriorDiI,3.23488045007,1423.0,"['noisebursts', 'tuningCurve', 'AM', 'bandwidth', 'bandwidth', 'noiseAmps']",band023,6.0
